stn_num,time_obs,rain_ttl,rain_code
342200,1990,44.0,0
342200,1991,42.0,0
342200,1992,30.0,0
342200,1993,10.0,0
342200,1994,52.0,0
342200,1995,84.0,0
342200,1996,19.0,0
342200,1997,28.0,0
342200,1998,44.0,0
342200,1999,27.0,0
342200,2000,3.0,0
342200,2001,40.0,0
342200,2002,7.0,0
342200,2003,13.0,0
342200,2004,24.0,0
342200,2005,24.0,0
342200,2006,11.0,0
342200,2007,21.0,0
342200,2008,24.0,0
342200,2009,10.0,0
343000,1959,17.0,0
343000,1960,9.0,0
343000,1961,27.0,0
343000,1962,48.0,0
343000,1963,27.0,0
343000,1964,37.0,0
343000,1965,75.0,0
343000,1966,34.0,0
343000,1967,26.0,0
343000,1968,40.0,0
343000,1969,65.0,0
343000,1970,0.0,0
343000,1971,45.0,0
343000,1972,57.0,0
343000,1973,14.0,0
343000,1974,33.0,0
343000,1975,87.0,0
343000,1976,46.0,0
343000,1977,14.0,0
343000,1978,20.5,0
343000,1979,28.0,0
343000,1980,23.0,0
343000,1981,51.0,0
343000,1982,18.0,0
343000,1983,47.0,0
343000,1984,3.0,0
343000,1985,18.0,0
343000,1986,59.0,0
343000,1987,26.0,0
343000,1988,21.0,0
343000,1989,36.0,0
343000,1990,37.0,0
343000,1991,43.0,0
343000,1992,30.0,0
343000,1993,18.0,0
343000,1994,62.0,0
343000,1995,70.0,0
343000,1996,21.0,0
343000,1997,34.0,0
343000,1998,47.0,0
343000,1999,19.0,0
343000,2000,2.0,0
343000,2001,24.0,0
343000,2002,6.0,0
343000,2003,6.0,0
343000,2004,26.0,0
343000,2005,22.0,0
343000,2006,12.0,0
343000,2007,25.0,0
343000,2008,22.0,0
343000,2009,25.0,0
343000,2010,50.0,0
343000,2011,22.0,0
343000,2012,8.0,0
343000,2013,22.0,0
343000,2014,77.0,0
343000,2015,27.0,0
343000,2016,44.0,0
343000,2017,36.5,0
343000,2018,23.5,0
343000,2019,29.5,0
343000,2020,116.5,0
343000,2021,5.5,0
343000,2022,16.0,0
344000,1950,72.0,0
344000,1951,30.5,0
344000,1952,38.5,0
344000,1953,44.5,0
344000,1954,48.0,0
344000,1955,23.0,0
344000,1956,40.0,0
344000,1957,68.0,0
344000,1958,25.0,0
344000,1959,15.0,0
344000,1960,9.0,0
344000,1961,37.0,0
344000,1962,31.0,0
344000,1963,10.0,0
344000,1964,30.0,0
344000,1965,87.0,0
344000,1966,51.0,0
344000,1967,15.0,0
344000,1968,13.0,0
344000,1969,42.0,0
344000,1970,8.0,0
344000,1971,33.0,0
344000,1972,57.0,0
344000,1973,13.0,0
344000,1974,34.0,0
344000,1975,82.0,0
344000,1976,39.0,0
344000,1977,23.0,0
344000,1978,8.0,0
344000,1979,29.0,0
344000,1980,22.0,0
344000,1981,47.0,0
344000,1982,25.0,0
344000,1983,47.0,0
344000,1984,13.0,0
344000,1985,26.0,0
344000,1986,30.0,0
344000,1987,27.0,0
344000,1988,74.0,0
344000,1989,58.0,0
344000,1990,20.0,0
344000,1991,25.0,0
344000,1992,28.0,0
344000,1993,29.0,0
344000,1994,50.0,0
344000,1995,44.0,0
344000,1996,9.0,0
344000,1997,19.0,0
344000,1998,38.0,0
344000,1999,28.0,0
344000,2000,1.0,0
344000,2001,29.0,0
344000,2002,7.0,0
344000,2003,13.0,0
344000,2004,21.0,0
344000,2005,15.0,0
344000,2006,15.0,0
344000,2007,16.0,0
344000,2008,19.0,0
344000,2009,8.0,0
344000,2010,,0
344000,2015,29.0,0
344000,2016,53.0,0
344000,2017,37.5,0
344000,2018,26.5,0
344000,2019,24.5,0
344000,2020,82.5,0
344000,2022,29.0,0
344500,1960,32.0,0
344500,1961,40.0,0
344500,1962,38.0,0
344500,1963,38.0,0
344500,1964,28.0,0
344500,1966,33.0,0
344500,1967,20.0,0
344500,1968,23.0,0
344500,1969,36.0,0
344500,1970,4.0,0
344500,1971,41.0,0
344500,1972,67.0,0
344500,1973,15.0,0
344500,1974,31.0,0
344500,1975,76.0,0
344500,1976,42.0,0
344500,1977,10.0,0
344500,1978,9.0,0
344500,1979,33.0,0
344500,1980,24.0,0
344500,1981,47.0,0
344500,1982,15.0,0
344500,1983,40.0,0
344500,1984,13.0,0
344500,1985,24.0,0
344500,1986,32.0,0
344500,1987,26.0,0
344500,1988,56.0,0
344500,1989,60.0,0
344500,1990,23.0,0
344500,1991,34.0,0
344500,1992,23.0,0
344500,1993,25.0,0
344500,1994,24.0,0
344500,1995,25.0,0
344500,1996,17.0,0
344500,1997,9.0,0
344500,1998,29.0,0
344500,1999,31.0,0
344500,2000,1.0,0
344500,2001,15.0,0
344500,2002,6.0,0
344500,2003,8.0,0
344500,2004,30.0,0
344500,2005,11.0,0
344500,2006,15.0,0
344500,2007,10.0,0
344500,2008,13.0,0
344500,2009,8.0,0
344500,2010,36.0,0
344500,2011,7.0,0
344500,2012,4.0,0
344500,2015,24.0,0
344500,2016,34.0,0
344500,2017,40.0,0
344500,2018,31.0,0
344500,2019,19.0,0
344500,2020,70.0,0
344500,2021,13.0,0
344500,2022,33.0,0
345800,1990,23.0,0
345800,1991,32.0,0
345800,1992,25.0,0
345800,1993,20.0,0
345800,1994,40.0,0
345800,1995,38.0,0
345800,1996,8.0,0
345800,1997,10.0,0
345800,1998,26.0,0
345800,1999,16.0,0
345800,2000,1.0,0
345800,2001,24.0,0
345800,2002,6.0,0
345800,2003,6.0,0
345800,2004,18.0,0
345800,2005,12.0,0
345800,2006,3.0,0
345800,2007,14.0,0
345800,2008,8.0,0
345800,2009,15.0,0
345800,2010,44.0,0
345800,2011,35.0,0
345800,2012,5.0,0
345800,2013,20.0,0
345800,2014,64.0,0
345800,2015,18.0,0
345800,2016,44.5,0
345800,2017,13.5,0
345800,2018,10.5,0
345800,2019,18.5,0
345800,2020,51.0,0
345800,2021,14.0,0
345800,2022,28.0,0
253400,1961,43.0,0
253400,1962,29.0,0
253400,1963,29.0,0
253400,1964,86.0,0
253400,1965,71.0,0
253400,1966,41.2,0
253400,1967,56.0,0
253400,1968,54.0,0
253400,1974,56.0,0
253400,1975,56.0,0
253400,1976,50.0,0
253400,1977,34.0,0
253400,1978,17.0,0
253400,1979,40.0,0
253400,1980,75.0,0
253400,1981,112.0,0
253400,1982,34.0,0
253400,1983,66.0,0
253400,1984,18.0,0
253400,1985,42.0,0
253400,1986,86.0,0
253400,1987,37.5,0
253400,1988,52.0,0
253400,1989,56.0,0
253400,1990,60.0,0
253400,1991,50.0,0
253400,1992,69.0,0
253400,1993,11.0,0
253400,1994,38.0,0
253400,1995,116.0,0
253400,1996,16.0,0
253400,1997,55.0,0
253400,1998,54.0,0
253400,2000,4.0,0
253400,2001,26.0,0
253400,2002,23.0,0
253400,2003,38.0,0
253400,2004,43.0,0
253400,2005,78.0,0
253400,2006,34.0,0
253400,2007,80.0,0
253400,2008,16.0,0
253400,2009,17.0,0
253400,2010,63.0,0
253400,2011,31.0,0
253400,2012,22.0,0
253400,2013,32.0,0
253400,2014,61.0,0
253400,2015,92.0,0
253400,2016,65.0,0
253400,2017,26.0,0
253400,2018,87.0,0
253400,2019,37.5,0
253400,2020,63.0,0
253400,2021,18.0,0
